Season,Week,GameStatus,Day,Date,AwayTeam,AwayRecord,AwayScore,AwayWin,HomeTeam,HomeRecord,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason?
2022,Week 13,FINAL,SUN,12/04,Browns,2-2,27,1.0,Texans,0-3-1,14,0.0,,,0
2022,Week 13,FINAL,SUN,12/04,Jets,2-2,22,0.0,Vikings,3-1,27,1.0,,,0
2022,Week 13,FINAL,SUN,12/04,Commanders,1-3,20,0.0,Giants,3-1,20,0.0,,,0
2022,Week 13,FINAL,SUN,12/04,Titans,2-2,10,0.0,Eagles,4-0,35,1.0,,,0
2022,Week 13,FINAL,SUN,12/04,Seahawks,2-2,27,1.0,Rams,2-2,23,0.0,,,0
2022,Week 13,FINAL,SUN,12/04,Dolphins,3-1,17,0.0,49ers,2-2,33,1.0,,,0
2022,Week 13,FINAL,SUN,12/04,Chiefs,3-1,24,0.0,Bengals,2-2,27,1.0,,,0
2022,Week 13,FINAL,SUN,12/04,Chargers,2-2,20,0.0,Raiders,1-3,27,1.0,,,0
2022,Week 13,FINAL,SUN,12/04,Colts,1-2-1,19,0.0,Cowboys,3-1,54,1.0,,,0
2022,Week 13,FINAL,MON,12/05,Saints,1-3,16,0.0,Buccaneers,2-2,17,1.0,,,0
2022,Week 13,BYE,,,Panthers,0-4,,,,,,,,,0
2022,Week 13,BYE,,,Cardinals,1-3,,,,,,,,,0
2022,Week 14,FINAL,THU,12/08,Raiders,1-3,16,0.0,Rams,2-2,17,1.0,,,0
2022,Week 14,FINAL,SUN,12/11,Jets,2-2,12,0.0,Bills,3-1,20,1.0,,,0
2022,Week 14,FINAL,SUN,12/11,Browns,2-2,10,0.0,Bengals,2-2,23,1.0,,,0
2022,Week 14,FINAL,SUN,12/11,Texans,0-3-1,23,0.0,Cowboys,3-1,27,1.0,,,0
2022,Week 14,FINAL,SUN,12/11,Vikings,3-1,23,0.0,Lions,1-3,34,1.0,,,0
2022,Week 14,FINAL,SUN,12/11,Eagles,4-0,48,1.0,Giants,3-1,22,0.0,,,0
2022,Week 14,FINAL,SUN,12/11,Ravens,2-2,16,1.0,Steelers,1-3,14,0.0,,,0
2022,Week 14,FINAL,SUN,12/11,Jaguars,2-2,36,1.0,Titans,2-2,22,0.0,,,0
2022,Week 14,FINAL,SUN,12/11,Chiefs,3-1,34,1.0,Broncos,2-2,28,0.0,,,0
2022,Week 14,FINAL,SUN,12/11,Panthers,1-3,30,1.0,Seahawks,2-2,24,0.0,,,0
2022,Week 14,FINAL,SUN,12/11,Buccaneers,2-2,7,0.0,49ers,2-2,35,1.0,,,0
2022,Week 14,FINAL,SUN,12/11,Dolphins,3-1,17,0.0,Chargers,2-2,23,1.0,,,0
2022,Week 14,FINAL,MON,12/12,Patriots,1-3,27,1.0,Cardinals,2-2,13,0.0,,,0
2022,Week 14,BYE,,,Colts,2-2,,,,,,,,,0
2022,Week 14,BYE,,,Saints,2-2,,,,,,,,,0
2022,Week 14,BYE,,,Falcons,2-2,,,,,,,,,0
2022,Week 14,BYE,,,Bears,0-4,,,,,,,,,0
2022,Week 14,BYE,,,Commanders,2-2,,,,,,,,,0
2022,Week 14,BYE,,,Packers,2-2,,,,,,,,,0
2022,Week 15,FINAL,THU,12/15,49ers,2-2,21,1.0,Seahawks,2-2,13,0.0,,,0
2022,Week 15,FINAL,SAT,12/17,Colts,1-2-1,36,0.0,Vikings,3-1,39,1.0,,,0
2022,Week 15,FINAL,SAT,12/17,Ravens,2-2,3,0.0,Browns,2-2,13,1.0,,,0
2022,Week 15,FINAL,SAT,12/17,Dolphins,3-1,29,0.0,Bills,3-1,32,1.0,,,0
2022,Week 15,FINAL,SUN,12/18,Falcons,2-2,18,0.0,Saints,1-3,21,1.0,,,0
2022,Week 15,FINAL,SUN,12/18,Steelers,1-3,24,1.0,Panthers,1-3,16,0.0,,,0
2022,Week 15,FINAL,SUN,12/18,Eagles,4-0,25,1.0,Bears,2-2,20,0.0,,,0
2022,Week 15,FINAL,SUN,12/18,Chiefs,3-1,30,1.0,Texans,0-3-1,24,0.0,,,0
2022,Week 15,FINAL,SUN,12/18,Cowboys,3-1,34,0.0,Jaguars,2-2,40,1.0,,,0
2022,Week 15,FINAL,SUN,12/18,Lions,1-3,20,1.0,Jets,2-2,17,0.0,,,0
2022,Week 15,FINAL,SUN,12/18,Cardinals,2-2,15,0.0,Broncos,2-2,24,1.0,,,0
2022,Week 15,FINAL,SUN,12/18,Patriots,1-3,24,0.0,Raiders,1-3,30,1.0,,,0
2022,Week 15,FINAL,SUN,12/18,Titans,2-2,14,0.0,Chargers,2-2,17,1.0,,,0
2022,Week 15,FINAL,SUN,12/18,Bengals,2-2,34,1.0,Buccaneers,2-2,23,0.0,,,0
2022,Week 15,FINAL,SUN,12/18,Giants,3-1,20,1.0,Commanders,1-3,12,0.0,,,0
2022,Week 15,FINAL,MON,12/19,Rams,2-2,12,0.0,Packers,3-1,24,1.0,,,0
2022,Week 16,FINAL,THU,12/22,Jaguars,2-2,19,1.0,Jets,2-2,3,0.0,,,0
2022,Week 16,FINAL,SAT,12/24,Falcons,2-2,9,0.0,Ravens,2-2,17,1.0,,,0
2022,Week 16,FINAL,SAT,12/24,Lions,1-3,23,0.0,Panthers,1-3,37,1.0,,,0
2022,Week 16,FINAL,SAT,12/24,Bills,3-1,35,1.0,Bears,2-2,13,0.0,,,0
2022,Week 16,FINAL,SAT,12/24,Saints,1-3,17,1.0,Browns,2-2,10,0.0,,,0
2022,Week 16,FINAL,SAT,12/24,Seahawks,2-2,10,0.0,Chiefs,3-1,24,1.0,,,0
2022,Week 16,FINAL,SAT,12/24,Giants,3-1,24,0.0,Vikings,3-1,27,1.0,,,0
2022,Week 16,FINAL,SAT,12/24,Bengals,2-2,22,1.0,Patriots,1-3,18,0.0,,,0
2022,Week 16,FINAL,SAT,12/24,Texans,0-3-1,19,1.0,Titans,2-2,14,0.0,,,0
2022,Week 16,FINAL,SAT,12/24,Commanders,1-3,20,0.0,49ers,2-2,37,1.0,,,0
2022,Week 16,FINAL,SAT,12/24,Eagles,4-0,34,0.0,Cowboys,3-1,40,1.0,,,0
2022,Week 16,FINAL,SAT,12/24,Raiders,1-3,10,0.0,Steelers,1-3,13,1.0,,,0
2022,Week 16,FINAL,SUN,12/25,Packers,3-1,26,1.0,Dolphins,3-1,20,0.0,,,0
2022,Week 16,FINAL,SUN,12/25,Broncos,2-2,14,0.0,Rams,2-2,51,1.0,,,0
2022,Week 16,FINAL,SUN,12/25,Buccaneers,2-2,19,1.0,Cardinals,2-2,16,0.0,,,0
2022,Week 16,FINAL,MON,12/26,Chargers,2-2,20,1.0,Colts,1-2-1,3,0.0,,,0
2022,Week 17,FINAL,THU,12/29,Cowboys,3-1,27,1.0,Titans,2-2,13,0.0,,,0
2022,Week 17,FINAL,SUN,01/01,Cardinals,2-2,19,0.0,Falcons,2-2,20,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Bears,2-2,10,0.0,Lions,1-3,41,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Jaguars,2-2,31,1.0,Texans,0-3-1,3,0.0,,,0
2022,Week 17,FINAL,SUN,01/01,Broncos,2-2,24,0.0,Chiefs,3-1,27,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Dolphins,3-1,21,0.0,Patriots,1-3,23,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Colts,1-2-1,10,0.0,Giants,3-1,38,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Saints,1-3,20,1.0,Eagles,4-0,10,0.0,,,0
2022,Week 17,FINAL,SUN,01/01,Panthers,1-3,24,0.0,Buccaneers,2-2,30,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Browns,2-2,24,1.0,Commanders,1-3,10,0.0,,,0
2022,Week 17,FINAL,SUN,01/01,49ers,2-2,37,1.0,Raiders,1-3,34,0.0,,,0
2022,Week 17,FINAL,SUN,01/01,Jets,2-2,6,0.0,Seahawks,2-2,23,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Vikings,3-1,17,0.0,Packers,3-1,41,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Rams,2-2,10,0.0,Chargers,2-2,31,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Steelers,1-3,16,1.0,Ravens,2-2,13,0.0,,,0
2022,Week 17,CANCELLED,CANCELLED,CANCELLED,Bills,3-1,0,0.0,Bengals,2-2,0,0.0,,,0
2022,Week 18,FINAL,SAT,01/07,Chiefs,3-1,31,1.0,Raiders,1-3,13,0.0,,,0
2022,Week 18,FINAL,SAT,01/07,Titans,2-2,16,0.0,Jaguars,2-2,20,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Buccaneers,2-2,17,0.0,Falcons,2-2,30,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Patriots,1-3,23,0.0,Bills,3-1,35,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Vikings,3-1,29,1.0,Bears,2-2,13,0.0,,,0
2022,Week 18,FINAL,SUN,01/08,Ravens,2-2,16,0.0,Bengals,2-2,27,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Texans,0-3-1,32,1.0,Colts,1-2-1,31,0.0,,,0
2022,Week 18,FINAL,SUN,01/08,Jets,2-2,6,0.0,Dolphins,3-1,11,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Panthers,1-3,10,1.0,Saints,1-3,7,0.0,,,0
2022,Week 18,FINAL,SUN,01/08,Browns,2-2,14,0.0,Steelers,1-3,28,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Giants,3-1,16,0.0,Eagles,4-0,22,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Cowboys,3-1,6,0.0,Commanders,1-3,26,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Chargers,2-2,28,0.0,Broncos,2-2,31,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Rams,2-2,16,0.0,Seahawks,2-2,19,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Cardinals,2-2,13,0.0,49ers,2-2,38,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Lions,1-3,20,1.0,Packers,3-1,16,0.0,,,0
2022,Wild Card Weekend,FINAL,SAT,01/14,Seahawks,9-8,23,0.0,49ers,13-4,41,1.0,7,2,1
2022,Wild Card Weekend,FINAL,SAT,01/14,Chargers,10-7,30,0.0,Jaguars,9-8,31,1.0,5,4,1
2022,Wild Card Weekend,FINAL,SUN,01/15,Dolphins,9-8,31,0.0,Bills,13-3,34,1.0,7,2,1
2022,Wild Card Weekend,FINAL,SUN,01/15,Giants,9-7-1,31,1.0,Vikings,13-4,24,0.0,6,3,1
2022,Wild Card Weekend,FINAL,SUN,01/15,Ravens,10-7,17,0.0,Bengals,12-4,24,1.0,6,3,1
2022,Wild Card Weekend,FINAL,MON,01/16,Cowboys,12-5,31,1.0,Buccaneers,8-9,14,0.0,5,4,1
2022,Divisional Playoffs,FINAL,SAT,01/21,Jaguars,9-8,20,0.0,Chiefs,14-3,27,1.0,4,1,1
2022,Divisional Playoffs,FINAL,SAT,01/21,Giants,9-7-1,7,0.0,Eagles,14-3,38,1.0,6,1,1
2022,Divisional Playoffs,FINAL,SUN,01/22,Bengals,12-4,27,1.0,Bills,13-3,10,0.0,3,2,1
2022,Divisional Playoffs,FINAL,SUN,01/22,Cowboys,12-5,12,0.0,49ers,13-4,19,1.0,5,2,1
2022,Conference Championships,FINAL,SUN,01/29,49ers,13-4,7,0.0,Eagles,14-3,31,1.0,2,1,1
2022,Conference Championships,FINAL,SUN,01/29,Bengals,12-4,20,0.0,Chiefs,14-3,23,1.0,3,1,1
2022,Super Bowl,FINAL,SUN,02/12,Chiefs,14-3,38,1.0,Eagles,14-3,35,0.0,1,1,1
